transaction_id,customer_id,transaction_date,transaction_amount,transaction_type,merchant_category,failed_transaction_count,fraud_label
TXN-00001814,CUST-000450,2025-08-21,252.74,purchase,subscription,0,0
TXN-00001815,CUST-000451,2025-08-30,25.69,purchase,grocery,0,0
TXN-00001816,CUST-000451,2026-01-01,17.36,purchase,digital_goods,2,0
TXN-00001817,CUST-000451,2025-11-15,32.17,refund,electronics,0,0
TXN-00001818,CUST-000451,2025-12-31,58.65,transfer,grocery,1,0
TXN-00001819,CUST-000452,2025-07-27,16.88,purchase,subscription,0,0
TXN-00001820,CUST-000452,2025-12-25,11.84,purchase,electronics,0,0
TXN-00001821,CUST-000452,2025-07-25,26.95,purchase,digital_goods,0,0
TXN-00001822,CUST-000452,2025-09-08,23.25,purchase,digital_goods,0,0
TXN-00001823,CUST-000452,2025-07-26,8.67,purchase,travel,1,0
TXN-00001824,CUST-000453,2025-08-16,13.31,transfer,electronics,0,0
TXN-00001825,CUST-000453,2025-07-30,32.15,refund,subscription,0,0
TXN-00001826,CUST-000453,2025-12-22,24.52,purchase,digital_goods,2,1
TXN-00001827,CUST-000453,2025-09-23,40.25,purchase,electronics,1,0
TXN-00001828,CUST-000454,2025-08-28,198.95,purchase,subscription,0,0
TXN-00001829,CUST-000454,2025-07-10,195.83,purchase,subscription,0,0
TXN-00001830,CUST-000454,2025-08-15,142.13,transfer,subscription,1,0
TXN-00001831,CUST-000455,2025-12-14,201.63,purchase,cash_transfer,3,0
TXN-00001832,CUST-000455,2025-11-01,51.68,purchase,subscription,0,0
TXN-00001833,CUST-000455,2025-07-19,16.9,transfer,subscription,0,0
TXN-00001834,CUST-000455,2025-11-08,13.71,purchase,grocery,0,0
TXN-00001835,CUST-000455,2025-08-12,67.45,purchase,travel,1,0
TXN-00001836,CUST-000456,2025-12-05,25.8,transfer,travel,2,0
TXN-00001837,CUST-000456,2025-11-05,47.57,transfer,travel,0,0
TXN-00001838,CUST-000456,2025-09-18,123.63,purchase,grocery,0,0
TXN-00001839,CUST-000456,2025-08-11,25.56,transfer,grocery,0,0
TXN-00001840,CUST-000456,2025-10-20,44.51,purchase,electronics,0,0
TXN-00001841,CUST-000457,2025-09-05,196.37,purchase,travel,1,0
TXN-00001842,CUST-000457,2025-10-03,42.0,purchase,subscription,0,0
TXN-00001843,CUST-000457,2025-10-08,173.67,purchase,grocery,0,0
TXN-00001844,CUST-000457,2025-09-11,12.28,purchase,digital_goods,0,0
TXN-00001845,CUST-000457,2025-08-04,174.9,refund,cash_transfer,0,0
TXN-00001846,CUST-000457,2025-12-06,80.89,purchase,electronics,0,0
TXN-00001847,CUST-000457,2025-12-26,46.4,purchase,digital_goods,2,0
TXN-00001848,CUST-000457,2025-11-23,36.92,purchase,cash_transfer,0,0
TXN-00001849,CUST-000457,2025-08-05,544.23,purchase,grocery,0,0
TXN-00001850,CUST-000457,2025-11-25,61.38,purchase,subscription,0,0
TXN-00001851,CUST-000457,2025-12-09,96.38,purchase,electronics,0,0
TXN-00001852,CUST-000458,2025-09-21,129.67,purchase,electronics,1,0
TXN-00001853,CUST-000458,2025-09-11,64.0,subscription,digital_goods,0,1
TXN-00001854,CUST-000458,2025-09-23,23.48,subscription,electronics,0,0
TXN-00001855,CUST-000458,2025-12-05,515.42,purchase,travel,1,0
TXN-00001856,CUST-000459,2025-08-04,22.16,purchase,grocery,0,0
TXN-00001857,CUST-000459,2025-10-09,51.3,purchase,grocery,0,0
TXN-00001858,CUST-000459,2025-12-13,14.12,purchase,digital_goods,0,0
TXN-00001859,CUST-000459,2025-11-25,21.89,purchase,travel,0,0
TXN-00001860,CUST-000460,2025-11-22,28.52,purchase,subscription,0,0
TXN-00001861,CUST-000460,2025-08-05,23.92,subscription,travel,0,0
TXN-00001862,CUST-000460,2025-08-19,14.31,purchase,grocery,0,0
TXN-00001863,CUST-000460,2025-11-10,26.33,transfer,subscription,0,0
TXN-00001864,CUST-000461,2025-09-07,151.18,purchase,electronics,0,0
TXN-00001865,CUST-000461,2025-07-06,353.6,purchase,grocery,0,0
TXN-00001866,CUST-000461,2025-10-03,177.38,purchase,travel,1,0
TXN-00001867,CUST-000461,2025-11-18,128.72,purchase,travel,0,0
TXN-00001868,CUST-000461,2025-07-21,43.7,transfer,cash_transfer,0,1
TXN-00001869,CUST-000462,2025-11-27,169.25,purchase,cash_transfer,0,0
TXN-00001870,CUST-000462,2025-12-20,41.44,subscription,grocery,0,0
TXN-00001871,CUST-000462,2025-10-14,72.95,purchase,travel,0,1
TXN-00001872,CUST-000462,2025-10-28,88.92,purchase,grocery,0,0
TXN-00001873,CUST-000462,2025-09-03,60.42,subscription,digital_goods,1,0
TXN-00001874,CUST-000462,2025-07-30,197.41,subscription,grocery,2,0
TXN-00001875,CUST-000463,2025-08-10,419.86,purchase,electronics,1,0
TXN-00001876,CUST-000463,2025-11-27,59.15,purchase,grocery,0,0
TXN-00001877,CUST-000463,2025-09-05,48.22,purchase,digital_goods,0,0
TXN-00001878,CUST-000463,2025-09-09,24.33,purchase,subscription,0,0
TXN-00001879,CUST-000464,2025-07-10,124.83,purchase,cash_transfer,1,0
TXN-00001880,CUST-000464,2025-07-19,177.92,transfer,grocery,0,0
TXN-00001881,CUST-000464,2025-07-14,75.48,purchase,grocery,0,0
TXN-00001882,CUST-000465,2025-12-30,131.22,purchase,electronics,1,0
TXN-00001883,CUST-000465,2025-12-03,115.43,purchase,grocery,0,0
TXN-00001884,CUST-000465,2025-08-22,67.49,purchase,grocery,0,0
TXN-00001885,CUST-000465,2025-11-18,202.65,transfer,electronics,1,0
TXN-00001886,CUST-000465,2025-07-24,87.4,purchase,travel,0,0
TXN-00001887,CUST-000466,2025-11-20,45.7,transfer,travel,1,0
TXN-00001888,CUST-000466,2025-07-24,88.74,purchase,digital_goods,0,0
TXN-00001889,CUST-000466,2025-08-03,82.28,purchase,electronics,0,0
TXN-00001890,CUST-000466,2025-09-24,55.29,purchase,subscription,0,0
TXN-00001891,CUST-000467,2025-12-23,22.34,purchase,grocery,0,0
TXN-00001892,CUST-000467,2025-07-15,40.72,purchase,cash_transfer,0,0
TXN-00001893,CUST-000467,2025-10-12,50.34,purchase,travel,0,1
TXN-00001894,CUST-000467,2025-11-26,34.54,refund,electronics,0,1
TXN-00001895,CUST-000467,2025-08-24,83.28,purchase,subscription,1,0
TXN-00001896,CUST-000468,2025-08-10,32.07,purchase,subscription,0,0
TXN-00001897,CUST-000468,2025-12-08,44.45,purchase,travel,0,0
TXN-00001898,CUST-000468,2025-07-26,6.32,purchase,subscription,1,0
TXN-00001899,CUST-000468,2025-11-15,25.42,transfer,digital_goods,1,1
TXN-00001900,CUST-000468,2025-12-22,14.02,purchase,grocery,0,0
TXN-00001901,CUST-000468,2025-12-07,25.65,transfer,subscription,0,0
TXN-00001902,CUST-000468,2025-11-05,19.01,purchase,travel,0,0
TXN-00001903,CUST-000469,2025-10-26,114.87,purchase,digital_goods,0,0
TXN-00001904,CUST-000469,2025-08-27,123.93,purchase,electronics,0,0
TXN-00001905,CUST-000470,2025-10-18,279.97,purchase,subscription,0,0
TXN-00001906,CUST-000470,2025-07-18,610.02,subscription,travel,0,0
TXN-00001907,CUST-000470,2025-12-10,110.31,purchase,grocery,0,0
TXN-00001908,CUST-000470,2025-09-21,136.5,purchase,grocery,0,0
TXN-00001909,CUST-000471,2025-08-22,44.14,purchase,subscription,1,0
TXN-00001910,CUST-000471,2025-12-26,24.41,purchase,travel,0,0
TXN-00001911,CUST-000471,2025-07-20,178.52,purchase,grocery,0,0
TXN-00001912,CUST-000471,2025-08-20,33.74,purchase,travel,0,0
TXN-00001913,CUST-000471,2025-09-02,78.15,purchase,subscription,0,0
TXN-00001914,CUST-000471,2025-07-12,134.08,refund,digital_goods,1,0
TXN-00001915,CUST-000471,2025-08-08,37.03,purchase,travel,0,0
TXN-00001916,CUST-000472,2025-07-14,9.85,purchase,digital_goods,0,0
TXN-00001917,CUST-000472,2025-09-24,12.77,purchase,grocery,1,0
TXN-00001918,CUST-000472,2025-11-11,22.98,purchase,electronics,0,0
TXN-00001919,CUST-000473,2025-09-11,30.22,purchase,travel,1,1
TXN-00001920,CUST-000474,2025-11-24,151.86,purchase,digital_goods,0,1
TXN-00001921,CUST-000474,2025-07-28,552.89,transfer,digital_goods,2,0
TXN-00001922,CUST-000474,2025-11-08,410.98,purchase,travel,1,0
TXN-00001923,CUST-000474,2025-09-21,241.21,purchase,cash_transfer,0,0
TXN-00001924,CUST-000475,2025-09-29,37.31,transfer,electronics,0,0
TXN-00001925,CUST-000475,2025-08-19,26.16,refund,electronics,1,0
TXN-00001926,CUST-000475,2025-09-12,92.42,purchase,travel,0,0
TXN-00001927,CUST-000475,2025-11-18,28.14,purchase,digital_goods,2,0
TXN-00001928,CUST-000475,2025-09-08,96.1,transfer,cash_transfer,1,1
TXN-00001929,CUST-000475,2025-12-09,24.07,transfer,digital_goods,0,1
TXN-00001930,CUST-000476,2025-12-03,49.93,subscription,subscription,0,0
TXN-00001931,CUST-000476,2025-09-01,49.41,refund,travel,1,0
TXN-00001932,CUST-000476,2025-10-15,12.03,purchase,cash_transfer,1,0
TXN-00001933,CUST-000476,2025-08-18,98.42,purchase,subscription,0,0
TXN-00001934,CUST-000477,2025-09-10,57.02,purchase,subscription,0,0
TXN-00001935,CUST-000477,2025-12-25,27.64,purchase,travel,0,0
TXN-00001936,CUST-000478,2025-10-06,17.96,purchase,subscription,2,0
TXN-00001937,CUST-000479,2025-09-09,14.4,purchase,travel,1,0
TXN-00001938,CUST-000479,2025-09-24,60.7,purchase,digital_goods,0,0
TXN-00001939,CUST-000479,2025-11-27,18.14,purchase,electronics,0,0
TXN-00001940,CUST-000479,2025-08-13,25.1,purchase,electronics,0,0
TXN-00001941,CUST-000479,2025-09-06,83.09,purchase,travel,0,0
TXN-00001942,CUST-000479,2025-10-24,95.87,purchase,travel,0,0
TXN-00001943,CUST-000480,2025-11-14,82.7,purchase,digital_goods,0,0
TXN-00001944,CUST-000481,2025-08-02,109.94,purchase,digital_goods,0,1
TXN-00001945,CUST-000481,2025-10-23,60.13,purchase,subscription,0,0
TXN-00001946,CUST-000482,2025-08-13,56.34,purchase,cash_transfer,0,0
TXN-00001947,CUST-000482,2025-12-19,20.27,purchase,electronics,2,0
TXN-00001948,CUST-000482,2025-12-29,121.35,purchase,digital_goods,1,0
TXN-00001949,CUST-000482,2025-08-11,28.85,refund,electronics,0,0
TXN-00001950,CUST-000483,2025-08-23,16.57,purchase,subscription,0,0
TXN-00001951,CUST-000483,2025-08-17,35.48,purchase,cash_transfer,0,0
TXN-00001952,CUST-000483,2025-07-15,12.32,subscription,digital_goods,0,0
TXN-00001953,CUST-000483,2025-10-05,7.82,purchase,travel,0,0
TXN-00001954,CUST-000483,2025-07-16,150.48,subscription,subscription,0,0
TXN-00001955,CUST-000483,2025-12-31,13.7,transfer,grocery,0,0
TXN-00001956,CUST-000483,2025-10-26,118.53,purchase,subscription,0,0
TXN-00001957,CUST-000484,2025-11-19,55.71,purchase,digital_goods,4,0
TXN-00001958,CUST-000484,2025-12-27,51.53,purchase,subscription,1,0
TXN-00001959,CUST-000484,2025-07-10,34.09,purchase,grocery,0,0
TXN-00001960,CUST-000484,2025-11-01,94.99,purchase,subscription,0,0
TXN-00001961,CUST-000485,2025-10-14,36.46,subscription,digital_goods,0,0
TXN-00001962,CUST-000485,2025-10-16,53.79,purchase,travel,0,0
TXN-00001963,CUST-000485,2025-11-05,48.01,refund,grocery,0,0
TXN-00001964,CUST-000485,2026-01-01,72.62,purchase,digital_goods,1,0
TXN-00001965,CUST-000485,2025-10-08,96.78,subscription,grocery,0,0
TXN-00001966,CUST-000486,2025-12-18,209.88,purchase,subscription,0,0
TXN-00001967,CUST-000487,2025-10-17,11.48,purchase,grocery,0,0
TXN-00001968,CUST-000487,2025-08-17,59.46,transfer,digital_goods,0,0
TXN-00001969,CUST-000487,2025-09-07,163.81,subscription,digital_goods,0,0
TXN-00001970,CUST-000487,2025-09-11,114.61,purchase,subscription,0,0
TXN-00001971,CUST-000488,2025-09-30,14.23,purchase,subscription,0,0
TXN-00001972,CUST-000488,2025-12-26,27.98,refund,grocery,0,0
TXN-00001973,CUST-000488,2025-08-25,18.67,purchase,grocery,0,0
TXN-00001974,CUST-000488,2025-07-11,15.86,purchase,electronics,0,0
TXN-00001975,CUST-000488,2025-07-17,21.21,purchase,electronics,1,0
TXN-00001976,CUST-000488,2025-12-17,53.5,purchase,subscription,0,0
TXN-00001977,CUST-000489,2025-10-29,73.62,purchase,grocery,0,0
TXN-00001978,CUST-000489,2025-07-06,9.63,subscription,subscription,0,0
TXN-00001979,CUST-000489,2025-10-25,22.34,purchase,subscription,0,0
TXN-00001980,CUST-000489,2025-08-05,71.09,purchase,travel,1,0
TXN-00001981,CUST-000490,2025-09-15,46.59,purchase,electronics,0,0
TXN-00001982,CUST-000490,2025-08-15,68.6,transfer,subscription,1,0
TXN-00001983,CUST-000490,2025-08-11,35.55,purchase,cash_transfer,0,0
TXN-00001984,CUST-000490,2025-11-28,76.27,purchase,travel,1,1
TXN-00001985,CUST-000490,2025-12-01,13.67,purchase,grocery,0,0
TXN-00001986,CUST-000491,2025-11-05,45.22,purchase,grocery,0,0
TXN-00001987,CUST-000491,2025-12-06,39.32,purchase,cash_transfer,1,0
TXN-00001988,CUST-000492,2025-09-07,37.54,purchase,subscription,0,0
TXN-00001989,CUST-000492,2025-12-31,98.1,purchase,cash_transfer,0,0
TXN-00001990,CUST-000493,2025-10-28,23.43,subscription,electronics,0,0
TXN-00001991,CUST-000493,2025-11-30,71.52,transfer,travel,1,0
TXN-00001992,CUST-000493,2025-09-12,48.88,purchase,travel,0,0
TXN-00001993,CUST-000493,2025-07-19,121.65,transfer,travel,0,0
TXN-00001994,CUST-000493,2025-08-27,170.08,purchase,grocery,1,0
TXN-00001995,CUST-000493,2025-12-30,124.78,purchase,cash_transfer,0,0
TXN-00001996,CUST-000493,2025-11-27,88.35,purchase,grocery,0,0
TXN-00001997,CUST-000493,2025-11-03,77.75,subscription,subscription,0,0
TXN-00001998,CUST-000494,2025-07-22,18.53,purchase,grocery,0,0
TXN-00001999,CUST-000494,2025-11-16,55.32,subscription,subscription,0,0
TXN-00002000,CUST-000494,2025-12-20,19.44,subscription,digital_goods,1,0
TXN-00002001,CUST-000495,2025-08-19,17.51,purchase,grocery,0,0
TXN-00002002,CUST-000495,2025-07-15,16.06,purchase,grocery,2,0
TXN-00002003,CUST-000496,2025-08-25,160.64,purchase,digital_goods,0,0
TXN-00002004,CUST-000496,2025-09-21,36.64,refund,travel,0,0
TXN-00002005,CUST-000497,2025-09-15,23.97,purchase,cash_transfer,1,0
TXN-00002006,CUST-000498,2025-09-08,13.79,purchase,subscription,0,0
TXN-00002007,CUST-000498,2025-10-14,13.07,purchase,subscription,0,0
TXN-00002008,CUST-000498,2025-10-04,42.43,purchase,digital_goods,2,0
TXN-00002009,CUST-000498,2025-07-21,94.18,purchase,grocery,0,0
TXN-00002010,CUST-000498,2025-12-01,45.81,purchase,grocery,0,0
TXN-00002011,CUST-000498,2025-07-26,40.3,purchase,subscription,1,0
TXN-00002012,CUST-000498,2025-07-13,61.18,transfer,travel,1,0
TXN-00002013,CUST-000499,2025-09-10,37.95,purchase,grocery,0,0
TXN-00002014,CUST-000499,2025-08-31,40.73,refund,subscription,0,0
TXN-00002015,CUST-000499,2025-10-28,47.49,purchase,electronics,0,0
TXN-00002016,CUST-000500,2025-10-03,79.71,purchase,subscription,0,0
TXN-00002017,CUST-000500,2025-08-04,87.79,purchase,electronics,0,0
TXN-00002018,CUST-000500,2025-08-18,79.99,transfer,subscription,1,0
TXN-00002019,CUST-000500,2025-12-21,315.79,purchase,grocery,1,0
